price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,airconditioning,parking,prefarea,furnishingstatus
13300000,1.0467262882352137,1.40341935735883,1.4218117367065488,1.3782169202337837,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,1.5176924895404067,1.8049411347742066,-1.4062857307100112
12250000,1.7570095257333962,1.40341935735883,5.405808633904847,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,2.679409353022881,-0.554034688851555,-1.4062857307100112
12250000,2.2182324072257225,0.047278311684074016,1.4218117367065488,0.22441012833299706,0.4056228722963173,-0.4653147935998352,1.3613974957231472,-0.6790625931104807,1.5176924895404067,1.8049411347742066,-0.09166184865691328
12215000,1.0836241187545996,1.40341935735883,1.4218117367065488,0.22441012833299706,0.4056228722963173,-0.4653147935998352,1.3613974957231472,1.472618297850054,2.679409353022881,1.8049411347742066,-1.4062857307100112
11410000,1.0467262882352137,1.40341935735883,-0.5701867118926006,0.22441012833299706,0.4056228722963173,2.149082758069342,1.3613974957231472,1.472618297850054,1.5176924895404067,-0.554034688851555,-1.4062857307100112
10850000,1.0836241187545996,0.047278311684074016,3.413810185305698,-0.9293966635677896,0.4056228722963173,-0.4653147935998352,1.3613974957231472,1.472618297850054,1.5176924895404067,1.8049411347742066,-0.09166184865691328
10150000,1.5817448307663122,1.40341935735883,3.413810185305698,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,1.5176924895404067,1.8049411347742066,-0.09166184865691328
10150000,5.09626318773784,2.7595604030335856,3.413810185305698,0.22441012833299706,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,-0.6790625931104807,-0.8057412374245417,-0.554034688851555,1.2229620333961846
9870000,1.3603578476499956,1.40341935735883,-0.5701867118926006,0.22441012833299706,0.4056228722963173,2.149082758069342,1.3613974957231472,1.472618297850054,1.5176924895404067,1.8049411347742066,-1.4062857307100112
9800000,0.27648407614302845,0.047278311684074016,1.4218117367065488,2.53202371213457,0.4056228722963173,2.149082758069342,-0.7345393267884777,1.472618297850054,0.35597562605793237,1.8049411347742066,1.2229620333961846
9800000,3.7125945432608596,0.047278311684074016,-0.5701867118926006,0.22441012833299706,0.4056228722963173,-0.4653147935998352,1.3613974957231472,1.472618297850054,1.5176924895404067,1.8049411347742066,-1.4062857307100112
9681000,0.39178979651611007,1.40341935735883,3.413810185305698,0.22441012833299706,0.4056228722963173,2.149082758069342,1.3613974957231472,-0.6790625931104807,1.5176924895404067,-0.554034688851555,-0.09166184865691328
9310000,0.6454623813368895,1.40341935735883,1.4218117367065488,0.22441012833299706,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,0.35597562605793237,1.8049411347742066,-0.09166184865691328
9240000,-0.761267407214706,1.40341935735883,1.4218117367065488,0.22441012833299706,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,-0.6790625931104807,1.5176924895404067,-0.554034688851555,-1.4062857307100112
9240000,1.2219909832022977,0.047278311684074016,1.4218117367065488,0.22441012833299706,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,-0.6790625931104807,-0.8057412374245417,1.8049411347742066,-0.09166184865691328
9100000,0.39178979651611007,1.40341935735883,-0.5701867118926006,0.22441012833299706,0.4056228722963173,-0.4653147935998352,1.3613974957231472,-0.6790625931104807,1.5176924895404067,-0.554034688851555,-0.09166184865691328
9100000,0.6685235254115058,1.40341935735883,1.4218117367065488,0.22441012833299706,0.4056228722963173,2.149082758069342,1.3613974957231472,1.472618297850054,0.35597562605793237,1.8049411347742066,1.2229620333961846
8960000,1.5448470002469261,0.047278311684074016,1.4218117367065488,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,1.5176924895404067,-0.554034688851555,-1.4062857307100112
8890000,-0.2539222375731469,0.047278311684074016,1.4218117367065488,0.22441012833299706,0.4056228722963173,2.149082758069342,-0.7345393267884777,1.472618297850054,1.5176924895404067,-0.554034688851555,-1.4062857307100112
8855000,0.5855034067428871,0.047278311684074016,1.4218117367065488,0.22441012833299706,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,0.35597562605793237,1.8049411347742066,-0.09166184865691328
8750000,-0.3830646443909983,0.047278311684074016,-0.5701867118926006,0.22441012833299706,0.4056228722963173,-0.4653147935998352,1.3613974957231472,-0.6790625931104807,1.5176924895404067,-0.554034688851555,-0.09166184865691328
8680000,0.924502224639747,0.047278311684074016,1.4218117367065488,-0.9293966635677896,0.4056228722963173,2.149082758069342,1.3613974957231472,1.472618297850054,1.5176924895404067,-0.554034688851555,1.2229620333961846
8645000,1.337296703575379,0.047278311684074016,-0.5701867118926006,-0.9293966635677896,0.4056228722963173,2.149082758069342,1.3613974957231472,1.472618297850054,0.35597562605793237,-0.554034688851555,-1.4062857307100112
8645000,-0.27237115283283997,0.047278311684074016,1.4218117367065488,0.22441012833299706,0.4056228722963173,2.149082758069342,1.3613974957231472,1.472618297850054,0.35597562605793237,-0.554034688851555,-1.4062857307100112
8575000,1.683213864694624,0.047278311684074016,1.4218117367065488,0.22441012833299706,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,1.5176924895404067,-0.554034688851555,-1.4062857307100112
8540000,0.6408501525219663,1.40341935735883,1.4218117367065488,0.22441012833299706,0.4056228722963173,2.149082758069342,1.3613974957231472,1.472618297850054,1.5176924895404067,1.8049411347742066,-1.4062857307100112
8463000,0.39178979651611007,0.047278311684074016,1.4218117367065488,2.53202371213457,0.4056228722963173,2.149082758069342,1.3613974957231472,1.472618297850054,-0.8057412374245417,1.8049411347742066,-0.09166184865691328
8400000,1.7178055808065484,0.047278311684074016,-0.5701867118926006,-0.9293966635677896,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,-0.6790625931104807,0.35597562605793237,-0.554034688851555,-0.09166184865691328
8400000,1.2911744154261466,2.7595604030335856,1.4218117367065488,0.22441012833299706,0.4056228722963173,-0.4653147935998352,1.3613974957231472,-0.6790625931104807,1.5176924895404067,-0.554034688851555,1.2229620333961846
8400000,0.16117835576994685,1.40341935735883,1.4218117367065488,0.22441012833299706,0.4056228722963173,-0.4653147935998352,1.3613974957231472,1.472618297850054,0.35597562605793237,1.8049411347742066,-0.09166184865691328
8400000,1.0720935467172916,0.047278311684074016,1.4218117367065488,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,1.5176924895404067,-0.554034688851555,1.2229620333961846
8400000,0.8530126780084364,0.047278311684074016,-0.5701867118926006,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,1.5176924895404067,-0.554034688851555,-0.09166184865691328
8295000,-0.12477983075529551,1.40341935735883,1.4218117367065488,0.22441012833299706,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,0.35597562605793237,1.8049411347742066,-1.4062857307100112
8190000,0.373340881256417,0.047278311684074016,3.413810185305698,0.22441012833299706,0.4056228722963173,2.149082758069342,1.3613974957231472,-0.6790625931104807,0.35597562605793237,-0.554034688851555,1.2229620333961846
8120000,0.7792170169696642,2.7595604030335856,-0.5701867118926006,0.22441012833299706,0.4056228722963173,2.149082758069342,1.3613974957231472,1.472618297850054,0.35597562605793237,-0.554034688851555,-1.4062857307100112
8080940,0.8530126780084364,0.047278311684074016,1.4218117367065488,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,1.5176924895404067,-0.554034688851555,-1.4062857307100112
8043000,1.0753221068877379,0.047278311684074016,1.4218117367065488,1.3782169202337837,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,-0.6790625931104807,0.35597562605793237,1.8049411347742066,-1.4062857307100112
7980000,1.7754584409930891,1.40341935735883,1.4218117367065488,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,1.5176924895404067,-0.554034688851555,-1.4062857307100112
7962500,0.39178979651611007,0.047278311684074016,-0.5701867118926006,2.53202371213457,0.4056228722963173,2.149082758069342,-0.7345393267884777,1.472618297850054,1.5176924895404067,-0.554034688851555,1.2229620333961846
7910000,0.39178979651611007,1.40341935735883,1.4218117367065488,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,0.35597562605793237,-0.554034688851555,-0.09166184865691328
7875000,0.6454623813368895,0.047278311684074016,-0.5701867118926006,0.22441012833299706,0.4056228722963173,-0.4653147935998352,1.3613974957231472,1.472618297850054,-0.8057412374245417,1.8049411347742066,-1.4062857307100112
7840000,0.5578300338533475,0.047278311684074016,1.4218117367065488,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,-0.8057412374245417,1.8049411347742066,-1.4062857307100112
7700000,0.6131767796324267,0.047278311684074016,1.4218117367065488,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,1.5176924895404067,-0.554034688851555,1.2229620333961846
7700000,0.39178979651611007,1.40341935735883,1.4218117367065488,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,-0.6790625931104807,1.5176924895404067,-0.554034688851555,-0.09166184865691328
7560000,0.39178979651611007,1.40341935735883,1.4218117367065488,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,0.35597562605793237,-0.554034688851555,-1.4062857307100112
7560000,0.39178979651611007,0.047278311684074016,1.4218117367065488,1.3782169202337837,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,-0.8057412374245417,-0.554034688851555,-0.09166184865691328
7525000,0.39178979651611007,0.047278311684074016,1.4218117367065488,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,0.35597562605793237,-0.554034688851555,-1.4062857307100112
7490000,0.6685235254115058,0.047278311684074016,-0.5701867118926006,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,2.679409353022881,1.8049411347742066,-1.4062857307100112
7455000,-0.3922891020208448,0.047278311684074016,1.4218117367065488,0.22441012833299706,0.4056228722963173,-0.4653147935998352,1.3613974957231472,-0.6790625931104807,0.35597562605793237,-0.554034688851555,1.2229620333961846
7420000,1.05595074586506,0.047278311684074016,1.4218117367065488,-0.9293966635677896,0.4056228722963173,2.149082758069342,1.3613974957231472,1.472618297850054,-0.8057412374245417,1.8049411347742066,-0.09166184865691328
7420000,1.05595074586506,0.047278311684074016,1.4218117367065488,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,-0.6790625931104807,0.35597562605793237,1.8049411347742066,1.2229620333961846
7420000,0.5416872330011161,0.047278311684074016,-0.5701867118926006,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,0.35597562605793237,-0.554034688851555,1.2229620333961846
7350000,0.39178979651611007,1.40341935735883,1.4218117367065488,2.53202371213457,0.4056228722963173,2.149082758069342,-0.7345393267884777,1.472618297850054,0.35597562605793237,-0.554034688851555,-1.4062857307100112
7350000,-0.00024965275236739197,0.047278311684074016,1.4218117367065488,2.53202371213457,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,1.5176924895404067,-0.554034688851555,-0.09166184865691328
7350000,0.39178979651611007,0.047278311684074016,1.4218117367065488,0.22441012833299706,0.4056228722963173,2.149082758069342,-0.7345393267884777,1.472618297850054,0.35597562605793237,-0.554034688851555,-0.09166184865691328
7350000,0.39178979651611007,0.047278311684074016,-0.5701867118926006,0.22441012833299706,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,0.35597562605793237,-0.554034688851555,1.2229620333961846
7343000,2.9008422718343656,1.40341935735883,-0.5701867118926006,0.22441012833299706,0.4056228722963173,-0.4653147935998352,1.3613974957231472,-0.6790625931104807,0.35597562605793237,1.8049411347742066,-0.09166184865691328
7245000,1.7754584409930891,1.40341935735883,1.4218117367065488,2.53202371213457,0.4056228722963173,2.149082758069342,-0.7345393267884777,1.472618297850054,0.35597562605793237,1.8049411347742066,-1.4062857307100112
7210000,1.1666442374232184,1.40341935735883,1.4218117367065488,2.53202371213457,0.4056228722963173,2.149082758069342,-0.7345393267884777,1.472618297850054,0.35597562605793237,-0.554034688851555,-0.09166184865691328
7210000,0.39178979651611007,0.047278311684074016,1.4218117367065488,2.53202371213457,0.4056228722963173,2.149082758069342,-0.7345393267884777,1.472618297850054,0.35597562605793237,-0.554034688851555,-1.4062857307100112
7140000,0.39178979651611007,0.047278311684074016,1.4218117367065488,0.22441012833299706,0.4056228722963173,2.149082758069342,-0.7345393267884777,-0.6790625931104807,0.35597562605793237,-0.554034688851555,-0.09166184865691328
7070000,1.72011169521401,-1.3088627339906818,-0.5701867118926006,-0.9293966635677896,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,0.35597562605793237,-0.554034688851555,-0.09166184865691328
7070000,0.5024832880742683,1.40341935735883,1.4218117367065488,0.22441012833299706,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,0.35597562605793237,-0.554034688851555,-1.4062857307100112
7035000,0.5578300338533475,1.40341935735883,1.4218117367065488,1.3782169202337837,0.4056228722963173,-0.4653147935998352,-0.7345393267884777,1.472618297850054,1.5176924895404067,1.8049411347742066,-1.4062857307100112
7000000,2.778618208238899,0.047278311684074016,-0.5701867118926006,-0.9293966635677896,0.4056228722963173,-0.4653147935998352,1.3613974957231472,1.472618297850054,0.35597562605793237,1.8049411347742066,-1.4062857307100112
6930000,1.72011169521401,0.047278311684074016,1.4218117367065488,0.22441012833299706,0.4056228722963173,-0.4653147935998352,1.3613974957231472,1.472618297850054,0.35597562605793237,-0.554034688851555,-1.4062857307100112
6930000,3.7125945432608596,-1.3088627339906818,-0.5701867118926006,-0.9293966635677896,0.4056228722963173,-0.4653147935998352,1.3613974957231472,-0.6790625931104807,0.35597562605793237,-0.554034688851555,-1.4062857307100112
